iter	Passed	Remaining
4778	66074	16881
4779	66083	16866
4780	66095	16852
4781	66110	16838
4782	66125	16825
4783	66140	16811
4784	66153	16797
4785	66165	16783
4786	66177	16768
4787	66190	16755
4788	66204	16741
4789	66212	16726
4790	66225	16711
4791	66237	16697
4792	66248	16683
4793	66260	16668
4794	66272	16654
4795	66283	16640
4796	66292	16625
4797	66305	16610
4798	66317	16596
4799	66328	16582
4800	66545	16619
4801	66582	16611
4802	66615	16601
4803	66677	16600
4804	66730	16595
4805	66750	16583
4806	66765	16569
4807	66780	16556
4808	66812	16546
4809	66831	16534
4810	66844	16520
4811	66856	16505
4812	66872	16492
4813	66888	16478
4814	66901	16464
4815	66918	16451
4816	66932	16437
4817	66950	16424
4818	66962	16410
4819	66994	16401
4820	67010	16387
4821	67024	16373
4822	67036	16359
4823	67046	16344
4824	67062	16331
4825	67076	16317
4826	67147	16317
4827	67163	16304
4828	67177	16290
4829	67192	16276
4830	67206	16262
4831	67238	16253
4832	67275	16244
4833	67332	16241
4834	67392	16238
4835	67449	16234
4836	67465	16221
4837	67483	16208
4838	67499	16194
4839	67514	16181
4840	67529	16167
4841	67544	16153
4842	67870	16214
4843	67960	16218
4844	67978	16205
4845	67994	16191
4846	68018	16180
4847	68153	16194
4848	68182	16184
4849	68196	16170
4850	68208	16155
4851	68221	16141
4852	68235	16127
4853	68252	16113
4854	68265	16099
4855	68277	16085
4856	68288	16070
4857	68299	16055
4858	68311	16041
4859	68321	16026
4860	68333	16011
4861	68344	15996
4862	68356	15982
4863	68365	15967
4864	68378	15952
4865	68388	15937
4866	68398	15922
4867	68411	15908
4868	68422	15893
4869	68434	15879
4870	68452	15865
4871	68465	15851
4872	68476	15836
4873	68490	15822
4874	68503	15808
4875	68512	15793
4876	68524	15778
4877	68533	15763
4878	68547	15749
4879	68563	15735
4880	68575	15721
4881	68586	15706
4882	68597	15691
4883	68610	15677
4884	68621	15662
4885	68632	15648
4886	68644	15633
4887	68656	15619
4888	68665	15603
4889	68677	15589
4890	68688	15574
4891	68697	15559
4892	68709	15544
4893	68720	15530
4894	68729	15515
4895	68740	15500
4896	68751	15485
4897	68762	15470
4898	68774	15456
4899	68785	15441
4900	68794	15426
4901	68805	15411
4902	68816	15397
4903	68825	15381
4904	68840	15367
4905	68852	15353
4906	68865	15339
4907	68877	15324
4908	68890	15310
4909	68906	15296
4910	68918	15282
4911	68928	15267
4912	68940	15253
4913	68952	15238
4914	68966	15224
4915	69135	15244
4916	69148	15230
4917	69159	15215
4918	69173	15201
4919	69189	15188
4920	69212	15175
4921	69223	15161
4922	69234	15146
4923	69245	15131
4924	69254	15116
4925	69266	15101
4926	69275	15086
4927	69286	15072
4928	69298	15057
4929	69310	15042
4930	69319	15027
4931	69330	15013
4932	69340	14998
4933	69350	14983
4934	69361	14968
4935	69371	14953
4936	69382	14939
4937	69396	14924
4938	69410	14910
4939	69420	14895
4940	69431	14881
4941	69443	14866
4942	69453	14851
4943	69463	14836
4944	69472	14821
4945	69483	14806
4946	69493	14792
4947	69503	14777
4948	69515	14762
4949	69529	14748
4950	69540	14734
4951	69548	14718
4952	69560	14704
4953	69569	14689
4954	69579	14674
4955	69591	14659
4956	69601	14644
4957	69615	14630
4958	69641	14619
4959	69652	14604
4960	69666	14590
4961	69679	14576
4962	69690	14561
4963	69702	14547
4964	69714	14532
4965	69726	14518
4966	69739	14503
4967	69747	14488
4968	69758	14473
4969	69768	14458
4970	69781	14444
4971	69792	14430
4972	69803	14415
4973	69813	14400
4974	69824	14385
4975	69833	14370
4976	69847	14356
4977	69857	14342
4978	69866	14327
4979	69877	14312
4980	69888	14297
4981	69897	14282
4982	69907	14267
4983	69917	14252
4984	69927	14238
4985	69938	14223
4986	69947	14208
4987	69960	14194
4988	69970	14179
4989	69980	14164
4990	69992	14149
4991	70002	14135
4992	70012	14120
4993	70023	14105
4994	70034	14091
4995	70044	14076
4996	70056	14061
4997	70069	14047
4998	70078	14032
4999	70092	14018
5000	70103	14003
5001	70114	13989
5002	70127	13975
5003	70294	13991
5004	70308	13977
5005	70322	13963
5006	70336	13949
5007	70476	13960
5008	70518	13951
5009	70531	13937
5010	70540	13922
5011	70554	13908
5012	70565	13893
5013	70575	13878
5014	70586	13863
5015	70597	13849
5016	70606	13834
5017	70618	13819
5018	70630	13805
5019	70640	13790
5020	70651	13775
5021	70663	13761
5022	70673	13746
5023	70683	13731
5024	70696	13717
5025	70707	13702
5026	70718	13687
5027	70729	13673
5028	70739	13658
5029	70750	13643
5030	70760	13628
5031	70778	13615
5032	70801	13603
5033	70812	13588
5034	70825	13574
5035	70837	13559
5036	70849	13545
5037	70860	13530
5038	70871	13516
5039	70881	13501
5040	70892	13486
5041	70901	13471
5042	70912	13456
5043	70924	13442
5044	70934	13427
5045	70945	13413
5046	70958	13398
5047	70973	13384
5048	70984	13370
5049	70996	13355
5050	71008	13341
5051	71020	13326
5052	71032	13312
5053	71045	13298
5054	71057	13283
5055	71071	13269
5056	71080	13254
5057	71097	13241
5058	71110	13226
5059	71124	13212
5060	71136	13198
5061	71149	13184
5062	71166	13170
5063	71181	13156
5064	71194	13142
5065	71211	13129
5066	71224	13114
5067	71237	13100
5068	71253	13086
5069	71263	13072
5070	71278	13058
5071	71303	13046
5072	71613	13086
5073	71630	13072
5074	71651	13059
5075	71665	13045
5076	71689	13033
5077	71707	13019
5078	71720	13005
5079	71737	12991
5080	71750	12977
5081	71766	12963
5082	71776	12948
5083	71788	12934
5084	71799	12919
5085	71814	12905
5086	71824	12890
5087	71837	12876
5088	71850	12862
5089	71859	12847
5090	71879	12834
5091	71890	12819
5092	71902	12804
5093	71914	12790
5094	71923	12775
5095	71936	12761
5096	71951	12747
5097	71963	12732
5098	71973	12717
5099	71984	12703
5100	71995	12688
5101	72010	12674
5102	72020	12659
5103	72032	12645
5104	72043	12630
5105	72055	12616
5106	72067	12601
5107	72077	12586
5108	72087	12571
5109	72102	12557
5110	72119	12544
5111	72135	12530
5112	72146	12516
5113	72158	12501
5114	72169	12486
5115	72179	12472
5116	72188	12457
5117	72202	12442
5118	72213	12428
5119	72224	12413
5120	72235	12398
5121	72247	12384
5122	72259	12370
5123	72270	12355
5124	72281	12340
5125	72293	12326
5126	72303	12311
5127	72314	12296
5128	72324	12282
5129	72333	12267
5130	72344	12252
5131	72357	12238
5132	72367	12223
5133	72379	12208
5134	72390	12194
5135	72401	12179
5136	72412	12165
5137	72422	12150
5138	72432	12135
5139	72443	12120
5140	72454	12106
5141	72463	12091
5142	72475	12076
5143	72486	12062
5144	72496	12047
5145	72507	12032
5146	72519	12018
5147	72528	12003
5148	72539	11988
5149	72548	11974
5150	72559	11959
5151	72570	11944
5152	72580	11930
5153	72591	11915
5154	72606	11901
5155	72619	11887
5156	72790	11898
5157	72804	11884
5158	72818	11870
5159	72830	11856
5160	72846	11842
5161	72862	11828
5162	72923	11821
5163	72958	11811
5164	72988	11799
5165	73006	11786
5166	73017	11771
5167	73026	11756
5168	73037	11741
5169	73048	11727
5170	73057	11712
5171	73068	11697
5172	73079	11683
5173	73089	11668
5174	73101	11653
5175	73115	11639
5176	73126	11625
5177	73136	11610
5178	73148	11595
5179	73158	11581
5180	73170	11566
5181	73183	11552
5182	73196	11537
5183	73206	11523
5184	73217	11508
5185	73228	11494
5186	73237	11479
5187	73249	11464
5188	73260	11449
5189	73272	11435
5190	73286	11421
5191	73343	11414
5192	73352	11399
5193	73364	11384
5194	73375	11370
5195	73385	11355
5196	73395	11340
5197	73406	11325
5198	73416	11311
5199	73428	11296
5200	73438	11281
5201	73450	11267
5202	73461	11252
5203	73470	11237
5204	73482	11223
5205	73492	11208
5206	73501	11193
5207	73516	11179
5208	73527	11165
5209	73536	11150
5210	73549	11136
5211	73560	11121
5212	73570	11106
5213	73582	11092
5214	73594	11078
5215	73608	11063
5216	73619	11049
5217	73631	11034
5218	73644	11020
5219	73657	11006
5220	73668	10991
5221	73684	10977
5222	73701	10964
5223	73716	10950
5224	73734	10936
5225	73750	10922
5226	73764	10908
5227	73783	10895
5228	74004	10911
5229	74019	10897
5230	74031	10883
5231	74047	10869
5232	74061	10855
5233	74082	10842
5234	74098	10828
5235	74112	10814
5236	74124	10799
5237	74133	10784
5238	74143	10769
5239	74155	10755
5240	74164	10740
5241	74175	10725
5242	74187	10711
5243	74198	10696
5244	74210	10682
5245	74221	10667
5246	74231	10652
5247	74243	10638
5248	74253	10623
5249	74263	10609
5250	74273	10594
5251	74283	10579
5252	74294	10564
5253	74305	10550
5254	74314	10535
5255	74326	10521
5256	74338	10506
5257	74349	10492
5258	74358	10477
5259	74371	10462
5260	74380	10448
5261	74391	10433
5262	74404	10419
5263	74416	10404
5264	74426	10390
5265	74437	10375
5266	74448	10360
5267	74457	10345
5268	74468	10331
5269	74480	10316
5270	74493	10302
5271	74507	10288
5272	74522	10274
5273	74533	10260
5274	74543	10245
5275	74554	10230
5276	74566	10216
5277	74576	10201
5278	74588	10187
5279	74599	10172
5280	74608	10157
5281	74618	10143
5282	74630	10128
5283	74638	10113
5284	74650	10099
5285	74660	10084
5286	74672	10070
5287	74683	10055
5288	74693	10041
5289	74704	10026
5290	74714	10011
5291	74723	9997
5292	74737	9982
5293	74748	9968
5294	74757	9953
5295	74767	9938
5296	74779	9924
5297	74789	9909
5298	74799	9895
5299	74810	9880
5300	74819	9865
5301	74829	9851
5302	74842	9836
5303	74852	9822
5304	74863	9807
5305	74874	9793
5306	74884	9778
5307	74894	9763
5308	74904	9749
5309	74915	9734
5310	74926	9720
5311	74937	9705
5312	74948	9691
5313	74959	9676
5314	74968	9661
5315	74978	9647
5316	74991	9633
5317	75000	9618
5318	75012	9603
5319	75358	9632
5320	75377	9618
5321	75393	9604
5322	75432	9593
5323	75500	9586
5324	75562	9578
5325	75589	9565
5326	75607	9552
5327	75622	9537
5328	75636	9523
5329	75649	9509
5330	75667	9495
5331	75690	9482
5332	75712	9469
5333	75729	9455
5334	75745	9441
5335	75773	9429
5336	75791	9415
5337	75811	9401
5338	75824	9387
5339	75837	9373
5340	75847	9358
5341	75861	9344
5342	75936	9337
5343	75973	9326
5344	76002	9313
5345	76014	9299
5346	76027	9284
5347	76039	9270
5348	76050	9255
5349	76060	9240
5350	76070	9226
5351	76084	9212
5352	76095	9197
5353	76106	9182
5354	76116	9168
5355	76125	9153
5356	76138	9138
5357	76153	9124
5358	76177	9111
5359	76201	9098
5360	76219	9084
5361	76235	9070
5362	76250	9056
5363	76272	9043
5364	76290	9029
5365	76307	9015
5366	76322	9001
5367	76337	8987
5368	76441	8983
5369	76827	9013
5370	76862	9001
5371	76873	8986
5372	76887	8972
5373	76909	8958
5374	76923	8944
5375	76933	8929
5376	76948	8915
5377	76957	8900
5378	76968	8885
5379	76979	8871
5380	76988	8856
5381	76998	8841
5382	77008	8826
5383	77020	8812
5384	77029	8797
5385	77038	8782
5386	77050	8767
5387	77063	8753
5388	77072	8738
5389	77083	8723
5390	77095	8709
5391	77104	8694
5392	77115	8679
5393	77127	8665
5394	77137	8650
5395	77148	8635
5396	77162	8621
5397	77177	8607
5398	77195	8593
5399	77206	8578
5400	77216	8563
5401	77227	8549
5402	77239	8534
5403	77249	8519
5404	77260	8505
5405	77269	8490
5406	77280	8475
5407	77291	8460
5408	77300	8445
5409	77310	8431
5410	77323	8416
5411	77340	8402
5412	77352	8388
5413	77363	8373
5414	77374	8359
5415	77384	8344
5416	77397	8329
5417	77407	8315
5418	77416	8300
5419	77427	8285
5420	77437	8270
5421	77446	8256
5422	77459	8241
5423	77468	8226
5424	77479	8212
5425	77490	8197
5426	77500	8182
5427	77512	8168
5428	77522	8153
5429	77531	8138
5430	77543	8124
5431	77554	8109
5432	77564	8094
5433	77574	8080
5434	77588	8065
5435	77599	8051
5436	77610	8036
5437	77621	8021
5438	77630	8007
5439	77641	7992
5440	77656	7978
5441	77665	7963
5442	77680	7949
5443	77692	7934
5444	77703	7920
5445	77712	7905
5446	77725	7890
5447	77736	7876
5448	77746	7861
5449	77757	7847
5450	77768	7832
5451	77777	7817
5452	77788	7803
5453	77799	7788
5454	77809	7773
5455	77821	7759
5456	77994	7760
5457	78008	7746
5458	78021	7732
5459	78034	7717
5460	78046	7703
5461	78061	7688
5462	78075	7674
5463	78089	7660
5464	78100	7645
5465	78112	7631
5466	78123	7616
5467	78134	7601
5468	78143	7587
5469	78156	7572
5470	78169	7558
5471	78179	7543
5472	78188	7528
5473	78199	7514
5474	78209	7499
5475	78223	7485
5476	78233	7470
5477	78243	7455
5478	78254	7441
5479	78266	7426
5480	78276	7412
5481	78287	7397
5482	78297	7382
5483	78306	7368
5484	78317	7353
5485	78329	7338
5486	78338	7324
5487	78350	7309
5488	78361	7295
5489	78370	7280
5490	78384	7266
5491	78395	7251
5492	78405	7236
5493	78415	7222
5494	78426	7207
5495	78435	7192
5496	78449	7178
5497	78460	7163
5498	78469	7149
5499	78480	7134
5500	78493	7120
5501	78510	7106
5502	78635	7101
5503	78687	7091
5504	78706	7077
5505	78717	7062
5506	78728	7047
5507	78737	7033
5508	78749	7018
5509	78759	7004
5510	78769	6989
5511	78782	6974
5512	78793	6960
5513	78802	6945
5514	78813	6931
5515	78823	6916
5516	78833	6901
5517	78844	6887
5518	78854	6872
5519	78864	6857
5520	78874	6843
5521	78885	6828
5522	78896	6813
5523	78908	6799
5524	78918	6784
5525	78932	6770
5526	78943	6755
5527	78954	6741
5528	78963	6726
5529	78976	6712
5530	78991	6698
5531	79217	6701
5532	79305	6693
5533	79319	6679
5534	79331	6664
5535	79345	6650
5536	79363	6636
5537	79386	6622
5538	79398	6608
5539	79419	6594
5540	79438	6580
5541	79452	6566
5542	79472	6552
5543	79497	6538
5544	79518	6524
5545	79530	6510
5546	79544	6496
5547	79557	6481
5548	79578	6467
5549	79591	6453
5550	79602	6438
5551	79611	6424
5552	79622	6409
5553	79632	6394
5554	79653	6380
5555	79671	6366
5556	79689	6352
5557	79715	6339
5558	79733	6325
5559	79751	6311
5560	79767	6297
5561	79785	6283
5562	79812	6269
5563	79832	6255
5564	79846	6241
5565	79859	6226
5566	79876	6212
5567	79929	6201
5568	79951	6187
5569	79969	6173
5570	79986	6159
5571	80005	6145
5572	80017	6130
5573	80028	6116
5574	80037	6101
5575	80049	6086
5576	80059	6072
5577	80069	6057
5578	80079	6042
5579	80089	6028
5580	80102	6013
5581	80113	5999
5582	80123	5984
5583	80134	5969
5584	80145	5955
5585	80154	5940
5586	80165	5925
5587	80177	5911
5588	80186	5896
5589	80197	5882
5590	80208	5867
5591	80219	5852
5592	80230	5838
5593	80245	5824
5594	80257	5809
5595	80267	5794
5596	80281	5780
5597	80376	5771
5598	80485	5764
5599	80500	5750
5600	80525	5736
5601	80548	5722
5602	80568	5708
5603	80728	5704
5604	80828	5696
5605	80845	5681
5606	80860	5667
5607	80879	5653
5608	80897	5639
5609	80915	5625
5610	80931	5610
5611	80948	5596
5612	80964	5582
5613	80992	5568
5614	81025	5555
5615	81041	5541
5616	81054	5526
5617	81065	5512
5618	81080	5497
5619	81101	5483
5620	81114	5469
5621	81138	5455
5622	81156	5441
5623	81169	5426
5624	81181	5412
5625	81194	5397
5626	81209	5383
5627	81223	5368
5628	81238	5354
5629	81253	5339
5630	81265	5325
5631	81278	5310
5632	81292	5296
5633	81306	5281
5634	81321	5267
5635	81334	5252
5636	81343	5238
5637	81355	5223
5638	81367	5209
5639	81376	5194
5640	81387	5179
5641	81399	5164
5642	81408	5150
5643	81420	5135
5644	81432	5121
5645	81442	5106
5646	81453	5091
5647	81467	5077
5648	81480	5062
5649	81492	5048
5650	81729	5047
5651	81753	5033
5652	81781	5020
5653	81802	5005
5654	81837	4992
5655	81861	4978
5656	81878	4964
5657	81895	4950
5658	81913	4935
5659	81932	4921
5660	81946	4907
5661	81961	4892
5662	81977	4878
5663	81987	4863
5664	81999	4849
5665	82014	4834
5666	82027	4820
5667	82039	4805
5668	82048	4790
5669	82061	4776
5670	82075	4761
5671	82086	4746
5672	82097	4732
5673	82109	4717
5674	82118	4702
5675	82129	4688
5676	82142	4673
5677	82152	4658
5678	82162	4644
5679	82172	4629
5680	82181	4614
5681	82194	4600
5682	82206	4585
5683	82214	4570
5684	82225	4556
5685	82238	4541
5686	82254	4527
5687	82268	4512
5688	82278	4497
5689	82291	4483
5690	82301	4468
5691	82314	4454
5692	82328	4439
5693	82340	4425
5694	82353	4410
5695	82366	4395
5696	82376	4381
5697	82391	4366
5698	82408	4352
5699	82432	4338
5700	82456	4324
5701	82486	4310
5702	82504	4296
5703	82520	4282
5704	82535	4267
5705	82549	4253
5706	82564	4238
5707	82581	4224
5708	82593	4209
5709	82607	4195
5710	82621	4180
5711	82634	4166
5712	82649	4152
5713	82662	4137
5714	82675	4122
5715	82689	4108
5716	82704	4094
5717	82722	4079
5718	82895	4073
5719	83035	4064
5720	83050	4050
5721	83063	4035
5722	83079	4021
5723	83100	4006
5724	83115	3992
5725	83127	3977
5726	83135	3963
5727	83148	3948
5728	83160	3933
5729	83172	3919
5730	83186	3904
5731	83197	3889
5732	83210	3875
5733	83221	3860
5734	83232	3845
5735	83244	3831
5736	83254	3816
5737	83266	3801
5738	83277	3787
5739	83287	3772
5740	83298	3757
5741	83312	3743
5742	83326	3728
5743	83347	3714
5744	83363	3700
5745	83377	3685
5746	83386	3670
5747	83398	3656
5748	83409	3641
5749	83418	3626
5750	83432	3612
5751	83444	3597
5752	83452	3582
5753	83464	3568
5754	83477	3553
5755	83492	3539
5756	83506	3524
5757	83516	3510
5758	83533	3495
5759	83546	3481
5760	83610	3468
5761	83621	3453
5762	83631	3439
5763	83642	3424
5764	83654	3410
5765	83664	3395
5766	83676	3380
5767	83687	3366
5768	83697	3351
5769	83710	3336
5770	83722	3322
5771	83732	3307
5772	83748	3293
5773	83762	3278
5774	83776	3264
5775	83795	3249
5776	83912	3239
5777	83967	3226
5778	84007	3212
5779	84062	3199
5780	84276	3192
5781	84417	3182
5782	84470	3169
5783	84508	3155
5784	84686	3147
5785	84728	3133
5786	84740	3119
5787	84751	3104
5788	84762	3089
5789	84774	3074
5790	84786	3059
5791	84800	3045
5792	84819	3030
5793	84831	3016
5794	84841	3001
5795	84853	2986
5796	84861	2971
5797	84873	2956
5798	84888	2942
5799	84900	2927
5800	84911	2912
5801	84926	2898
5802	84947	2883
5803	84960	2869
5804	84974	2854
5805	84991	2839
5806	85004	2825
5807	85018	2810
5808	85032	2795
5809	85048	2781
5810	85060	2766
5811	85073	2751
5812	85088	2737
5813	85101	2722
5814	85114	2707
5815	85126	2693
5816	85138	2678
5817	85152	2663
5818	85165	2649
5819	85175	2634
5820	85186	2619
5821	85198	2604
5822	85210	2590
5823	85221	2575
5824	85233	2560
5825	85245	2545
5826	85260	2531
5827	85278	2516
5828	85292	2502
5829	85304	2487
5830	85316	2472
5831	85327	2457
5832	85336	2443
5833	85346	2428
5834	85357	2413
5835	85370	2399
5836	85382	2384
5837	85393	2369
5838	85458	2356
5839	85600	2345
5840	85615	2330
5841	85629	2315
5842	85642	2301
5843	85655	2286
5844	85673	2271
5845	85733	2258
5846	85797	2245
5847	85855	2231
5848	85892	2217
5849	85904	2202
5850	85915	2187
5851	85927	2173
5852	85938	2158
5853	85954	2143
5854	85971	2129
5855	85984	2114
5856	85996	2099
5857	86009	2084
5858	86021	2070
5859	86032	2055
5860	86046	2040
5861	86058	2025
5862	86068	2011
5863	86078	1996
5864	86112	1982
5865	86128	1967
5866	86141	1952
5867	86153	1938
5868	86163	1923
5869	86174	1908
5870	86187	1893
5871	86196	1878
5872	86208	1864
5873	86223	1849
5874	86232	1834
5875	86243	1819
5876	86254	1805
5877	86265	1790
5878	86284	1775
5879	86295	1761
5880	86307	1746
5881	86317	1731
5882	86327	1716
5883	86338	1702
5884	86350	1687
5885	86359	1672
5886	86370	1657
5887	86382	1643
5888	86392	1628
5889	86402	1613
5890	86412	1598
5891	86421	1584
5892	86431	1569
5893	86441	1554
5894	86453	1539
5895	86464	1525
5896	86473	1510
5897	86483	1495
5898	86495	1480
5899	86504	1466
5900	86517	1451
5901	86530	1436
5902	86544	1422
5903	86554	1407
5904	86566	1392
5905	86577	1377
5906	86585	1363
5907	86598	1348
5908	86889	1338
5909	86906	1323
5910	86919	1308
5911	86934	1294
5912	86950	1279
5913	86969	1264
5914	86984	1249
5915	86995	1235
5916	87009	1220
5917	87025	1205
5918	87043	1191
5919	87062	1176
5920	87077	1161
5921	87092	1147
5922	87109	1132
5923	87131	1117
5924	87151	1103
5925	87166	1088
5926	87178	1073
5927	87191	1059
5928	87206	1044
5929	87222	1029
5930	87234	1014
5931	87248	1000
5932	87261	985
5933	87276	970
5934	87289	955
5935	87298	941
5936	87309	926
5937	87322	911
5938	87332	897
5939	87344	882
5940	87355	867
5941	87364	852
5942	87377	838
5943	87389	823
5944	87406	808
5945	87421	793
5946	87438	779
5947	87454	764
5948	87469	749
5949	87481	735
5950	87495	720
5951	87508	705
5952	87526	691
5953	87546	676
5954	87563	661
5955	87579	646
5956	87593	632
5957	87607	617
5958	87620	602
5959	87633	588
5960	87648	573
5961	87679	558
5962	87706	544
5963	87718	529
5964	87731	514
5965	87743	500
5966	87755	485
5967	87766	470
5968	87775	455
5969	87787	441
5970	87797	426
5971	87806	411
5972	87819	396
5973	87829	382
5974	87840	367
5975	87852	352
5976	87863	338
5977	87872	323
5978	87883	308
5979	87894	293
5980	88048	279
5981	88126	265
5982	88138	250
5983	88153	235
5984	88167	220
5985	88185	206
5986	88201	191
5987	88211	176
5988	88221	162
5989	88232	147
5990	88262	132
5991	88277	117
5992	88348	103
5993	88406	88
5994	88442	73
5995	88500	59
5996	88537	44
5997	88569	29
5998	88590	14
5999	88621	0
