iter	MAPE	RMSE	R2	MAE
468	0.01669839071	0.2242968244	0.9442455417	0.1484078521
469	0.01668856671	0.2242067703	0.9442903031	0.1483111229
470	0.0166830765	0.2241320235	0.9443274422	0.1482558289
471	0.01668085544	0.224090041	0.9443482965	0.1482370352
472	0.01667779606	0.2240544968	0.9443659496	0.148206451
473	0.01667344144	0.2239999286	0.9443930455	0.1481645803
474	0.01667086532	0.2239504668	0.9444176001	0.1481454365
475	0.01666255174	0.2238731133	0.9444559903	0.1480591976
476	0.01665619972	0.2238085948	0.9444880004	0.1480007826
477	0.0166503969	0.2237354041	0.9445243019	0.1479494276
478	0.01664619283	0.2236825414	0.9445505137	0.1479148432
479	0.01664178678	0.2236181938	0.9445824118	0.1478750422
480	0.01663713064	0.2235455524	0.9446184103	0.1478339297
481	0.01663244063	0.2234739131	0.9446539007	0.1477909156
482	0.01662920958	0.2234218705	0.9446796757	0.1477605672
483	0.01662675071	0.2233734994	0.9447036269	0.147739623
484	0.01662407975	0.2233248944	0.9447276888	0.1477188066
485	0.01661776362	0.2232616959	0.9447589672	0.1476568723
486	0.01661691527	0.2232336382	0.9447728509	0.1476527344
487	0.01661463847	0.2231761693	0.9448012824	0.1476368354
488	0.01661237041	0.2231323633	0.9448229495	0.1476164293
489	0.01661033281	0.2230985556	0.9448396685	0.1475993702
490	0.01660485429	0.223051028	0.9448631681	0.1475492048
491	0.01660146414	0.2229857527	0.9448954346	0.1475239047
492	0.01659862594	0.2229464252	0.9449148702	0.147500531
493	0.01659193657	0.2228768486	0.9449492466	0.1474379181
494	0.01658957033	0.2228348637	0.9449699852	0.1474153194
495	0.01658672785	0.2227823903	0.9449958992	0.1473926871
496	0.01657940642	0.2227038716	0.9450346643	0.1473300988
497	0.0165708968	0.2226453831	0.9450635315	0.1472424425
498	0.01656689981	0.222597576	0.9450871212	0.1472043573
499	0.01656141075	0.2225440336	0.9451135349	0.1471522181
500	0.01655869912	0.2225014943	0.945134516	0.1471300076
501	0.01655679458	0.2224578782	0.945156024	0.1471155701
502	0.01655430696	0.2224291528	0.9451701868	0.1470894194
503	0.0165525086	0.222398594	0.9451852516	0.1470748689
504	0.01654662023	0.2223453408	0.9452114992	0.1470205983
505	0.01654427545	0.2222582654	0.9452544035	0.1470071352
506	0.01654179054	0.2222104245	0.9452779689	0.146984613
507	0.01653802778	0.2221586904	0.9453034462	0.1469531408
508	0.01653535137	0.2221165004	0.945324219	0.146930692
509	0.01653001212	0.2220383736	0.9453626753	0.1468826072
510	0.01652997118	0.2220376656	0.9453630238	0.1468822226
511	0.01652722653	0.2219998031	0.9453816559	0.146857259
512	0.01652318169	0.2219321438	0.9454149431	0.1468228396
513	0.01652076083	0.2218964972	0.9454324765	0.1468021468
514	0.01651768046	0.2218302782	0.9454650401	0.1467775888
515	0.0165125278	0.2217698544	0.9454947453	0.1467357007
516	0.01651179922	0.2217456864	0.9455066244	0.1467300444
517	0.0165085342	0.2217064301	0.945525917	0.1466992509
518	0.01650350691	0.2216293313	0.9455637973	0.1466541193
519	0.01650046501	0.2215845339	0.9455858012	0.146627112
520	0.01649771982	0.221557025	0.945599311	0.1466038013
521	0.01649767583	0.2215563492	0.9455996428	0.1466033779
522	0.01649205723	0.2214995308	0.9456275413	0.146548113
523	0.01649197735	0.2214979198	0.9456283322	0.1465473129
524	0.0164826512	0.221409962	0.9456715061	0.146459501
525	0.01647858505	0.2213281946	0.9457116261	0.1464288957
526	0.01647770491	0.2213139427	0.9457186174	0.1464225639
527	0.0164748393	0.2212502419	0.9457498605	0.1464012973
528	0.01647096258	0.2212001175	0.9457744386	0.1463672786
529	0.01646752278	0.2211537313	0.9457971787	0.1463343232
530	0.01646522385	0.221123234	0.9458121269	0.1463105286
531	0.01646087875	0.2210820677	0.9458323012	0.1462680676
532	0.01646015179	0.2210658254	0.94584026	0.146262873
533	0.01645322864	0.2210025244	0.9458712722	0.1461999919
534	0.01644849935	0.2209523813	0.9458958319	0.1461540207
535	0.0164439431	0.220897227	0.9459228396	0.1461138975
536	0.0164408751	0.2208514515	0.9459452496	0.1460880538
537	0.01643744767	0.2207811979	0.9459796341	0.146059433
538	0.01643485881	0.2207357063	0.9460018934	0.1460384499
539	0.01643214043	0.2206813383	0.94602849	0.1460178747
540	0.01642807327	0.2206348767	0.9460512136	0.1459802065
541	0.01642501319	0.2205999047	0.9460683147	0.1459519396
542	0.01641962004	0.2205278527	0.9461035391	0.1459040419
543	0.01641571616	0.2204757296	0.9461290136	0.1458697411
544	0.01641230992	0.2204350189	0.9461489063	0.1458364972
545	0.01640588688	0.22036237	0.9461843959	0.1457765609
546	0.01640097152	0.2203172863	0.9462064138	0.1457286395
547	0.01639812326	0.2202851204	0.9462221202	0.1457040525
548	0.01639540881	0.2202529861	0.9462378089	0.1456774781
549	0.01639159967	0.2201903274	0.9462683935	0.1456455218
550	0.01638544229	0.2200634655	0.9463302903	0.1455956344
551	0.01638273845	0.2199770386	0.9463724381	0.1455776373
552	0.01638169103	0.2199533654	0.9463839799	0.1455691534
553	0.01637984049	0.2199196434	0.9464004189	0.1455560667
554	0.01637564444	0.2198506645	0.9464340372	0.1455220555
555	0.01637348288	0.2198093262	0.9464541791	0.1455025445
556	0.01637001764	0.2197617653	0.9464773484	0.145474003
557	0.01636855787	0.2197355817	0.9464901016	0.1454612438
558	0.01636519626	0.2196916621	0.94651149	0.1454282089
559	0.01636014116	0.2196406906	0.9465363073	0.1453800569
560	0.01635612895	0.2195872345	0.9465623281	0.1453451982
561	0.01635223605	0.2195341004	0.9465881859	0.145311733
562	0.01635121493	0.2194950611	0.9466071804	0.1453051883
563	0.01634958034	0.2194586806	0.9466248783	0.1452930115
564	0.01634372689	0.2193933018	0.9466566754	0.1452377243
565	0.01633898241	0.2193441332	0.9466805825	0.1451934882
566	0.0163367001	0.2193179707	0.9466933012	0.1451706114
567	0.01633418242	0.2192895073	0.9467071367	0.1451502416
568	0.0163295397	0.219233076	0.9467345616	0.1451069598
569	0.01632595411	0.2191749191	0.9467628178	0.1450745714
570	0.01632329477	0.2191270497	0.9467860701	0.1450504749
571	0.01632015182	0.2190473779	0.9468247588	0.1450296289
572	0.01631421756	0.2189797442	0.9468575908	0.1449750077
573	0.01631222329	0.2189501088	0.9468719738	0.1449547663
574	0.01630598072	0.2188850263	0.9469035535	0.1448969104
575	0.01630140177	0.2188210448	0.9469345898	0.1448588742
576	0.01629704044	0.2187728671	0.9469579541	0.1448209165
577	0.01629485535	0.2187238538	0.9469817182	0.1448050623
578	0.01629124385	0.2186846337	0.9470007302	0.1447724049
579	0.01628656113	0.218628375	0.9470279959	0.1447315657
580	0.01628617725	0.2186149692	0.9470344919	0.144727828
581	0.0162825499	0.2185705721	0.9470560026	0.1446931075
582	0.01628044118	0.2185345491	0.9470734527	0.1446783196
583	0.01627276469	0.2184635302	0.9471078471	0.1446030825
584	0.01627096875	0.2184330868	0.9471225873	0.1445867235
585	0.01626775038	0.2183771524	0.9471496646	0.1445566234
586	0.0162663588	0.2183454	0.9471650325	0.1445455803
587	0.01626186922	0.2182950089	0.9471894169	0.1445040549
588	0.01625797279	0.2182502235	0.9472110839	0.1444663038
589	0.01625713384	0.2182256759	0.9472229581	0.1444595508
590	0.01625521926	0.2182028794	0.947233984	0.1444444056
591	0.01625181251	0.2181557355	0.9472567823	0.1444175599
592	0.01624953111	0.2181162086	0.9472758933	0.144397484
593	0.01624565864	0.2180709879	0.9472977529	0.1443641465
594	0.01623877367	0.2179995561	0.9473322738	0.1442984115
595	0.01623470341	0.2179323695	0.9473647328	0.1442669514
596	0.01623140028	0.217882824	0.9473886626	0.1442424466
597	0.0162284915	0.2178363575	0.9474111004	0.1442170432
598	0.01622550641	0.217732846	0.9474610669	0.1441949201
599	0.01622453464	0.2177154635	0.9474694554	0.1441873602
600	0.01621997505	0.2176516224	0.9475002581	0.1441526659
601	0.01621721297	0.2176075414	0.9475215215	0.1441287578
602	0.01621268303	0.2175667948	0.9475411727	0.1440846727
603	0.01620932518	0.2175111073	0.9475680235	0.1440581314
604	0.01620726884	0.2174765022	0.9475847056	0.1440424228
605	0.0162038931	0.2174212445	0.9476113382	0.1440145288
606	0.01620370037	0.2174144226	0.9476146257	0.1440127691
607	0.01620350773	0.2174123082	0.9476156446	0.1440112029
608	0.01620168374	0.2173736273	0.9476342829	0.1439976297
609	0.01619927574	0.2173281122	0.9476562099	0.1439778557
610	0.01619775734	0.2172976861	0.9476708652	0.1439660588
611	0.01619528521	0.2172615606	0.9476882631	0.1439455018
612	0.01619342797	0.2172315072	0.9477027345	0.1439313621
613	0.01619118782	0.2172067759	0.9477146416	0.1439136039
614	0.01618887387	0.2171367883	0.9477483306	0.1438996535
615	0.01618539665	0.2170897096	0.9477709861	0.1438678767
616	0.01618132367	0.2170372458	0.9477962273	0.1438305172
617	0.01617644211	0.2169753301	0.9478260081	0.1437868498
618	0.01617243646	0.2169285535	0.9478485016	0.1437460395
619	0.01617110182	0.2169036906	0.9478604554	0.1437351929
620	0.01616875662	0.2168483927	0.9478870372	0.1437166534
621	0.01616833542	0.2168360538	0.9478929675	0.1437133086
622	0.01616493396	0.2167945521	0.9479129119	0.1436841721
623	0.01616142997	0.2167639591	0.9479276114	0.1436532817
624	0.01615789784	0.2167183058	0.9479495433	0.1436239262
625	0.01615477417	0.2166861702	0.9479649785	0.1435911923
626	0.01614878657	0.2166217755	0.9479959014	0.1435362659
627	0.01614593722	0.2165768535	0.9480174679	0.1435105663
628	0.01614310587	0.2165396186	0.9480353405	0.1434847329
629	0.01614106679	0.2165018602	0.9480534613	0.1434669899
630	0.01613883916	0.2164790422	0.9480644104	0.1434440208
631	0.01613672115	0.216446145	0.948080194	0.143428766
632	0.0161359607	0.2164222869	0.9480916392	0.1434237644
633	0.01613282723	0.2163791167	0.9481123457	0.1433978113
634	0.0161312612	0.2163503871	0.9481261235	0.1433844149
635	0.0161259282	0.2162774112	0.9481611122	0.1433366968
636	0.01612187261	0.2162421218	0.9481780276	0.1432949403
637	0.01611598509	0.2161746465	0.9482103632	0.1432374479
638	0.01611374634	0.2161361352	0.9482288141	0.1432166208
639	0.01611009019	0.2160797209	0.9482558364	0.1431875131
640	0.01610715613	0.2160252497	0.9482819214	0.1431650779
641	0.0161038901	0.2159770954	0.9483049758	0.1431389788
642	0.01610011879	0.2159312763	0.9483269075	0.1431067866
643	0.01609824104	0.2159046676	0.9483396418	0.1430896963
644	0.01609314641	0.2158525241	0.9483645919	0.1430394794
645	0.01608895127	0.2157953264	0.9483919535	0.1430019565
646	0.01608481653	0.215739383	0.9484187081	0.1429644641
647	0.01608279665	0.215706388	0.9484344845	0.142946456
648	0.01608117525	0.2156713099	0.9484512542	0.142933947
649	0.01608107519	0.2156659998	0.9484537926	0.1429330098
650	0.01607707934	0.2156131354	0.9484790597	0.1429002765
651	0.01607536353	0.2155812849	0.94849428	0.1428873966
652	0.01607127705	0.2155260804	0.948520655	0.1428528035
653	0.01606829971	0.2154929961	0.9485364585	0.1428236754
654	0.01606436685	0.2154356226	0.9485638584	0.1427896799
655	0.01606174909	0.2154057029	0.9485781444	0.1427660226
656	0.01605781719	0.2153470479	0.9486061449	0.1427298181
657	0.01605531794	0.2153133099	0.9486222472	0.1427101049
658	0.01605256206	0.2152725376	0.9486417034	0.1426891657
659	0.01605064402	0.2152430681	0.9486557637	0.142673617
660	0.01604770688	0.2151939275	0.9486792051	0.142649383
661	0.01604235343	0.2151463747	0.948701884	0.1426021427
662	0.01604035027	0.2151131106	0.9487177453	0.1425871854
663	0.01603649085	0.2150658652	0.9487402691	0.1425520189
664	0.01603261522	0.2150187889	0.9487627074	0.1425176204
665	0.01602717304	0.2149521895	0.9487944427	0.1424678369
666	0.01602464499	0.2149097625	0.9488146545	0.1424478994
667	0.0160215502	0.2148670636	0.9488349918	0.1424214769
668	0.01601898502	0.2148314495	0.9488519516	0.1424018807
669	0.01601697362	0.2148014241	0.9488662477	0.1423852661
670	0.01601688879	0.2147963403	0.9488686681	0.1423844691
671	0.01601447355	0.2147641843	0.9488839761	0.1423644195
672	0.01601245164	0.2147209835	0.9489045385	0.1423479848
673	0.01600948218	0.2146802503	0.9489239226	0.1423224509
674	0.01600645584	0.2146443161	0.9489410198	0.1422954161
675	0.01600461456	0.2146109942	0.9489568717	0.1422816164
676	0.01600199467	0.2145656358	0.9489784455	0.1422626762
677	0.01599997531	0.2145253567	0.9489975997	0.1422455139
678	0.01599750475	0.2144837799	0.9490173671	0.142225882
679	0.01599514157	0.2144472473	0.9490347332	0.1422051908
680	0.01599290637	0.2144178738	0.9490486939	0.1421864049
681	0.01599051242	0.2143230457	0.9490937513	0.1421697311
682	0.0159883145	0.2142572778	0.949124989	0.1421566868
683	0.01598627489	0.2142288148	0.9491385051	0.1421391144
684	0.01598256363	0.2141848817	0.9491593639	0.1421033078
685	0.01598189884	0.2141710882	0.9491659119	0.1420964615
686	0.0159788424	0.2141305812	0.949185139	0.1420654096
687	0.01597725168	0.2140981503	0.94920053	0.1420538674
688	0.01597602015	0.2140767659	0.9492106774	0.1420414732
689	0.01597418275	0.2140494978	0.9492236151	0.1420265971
690	0.01597150819	0.2140055412	0.9492444676	0.1420026409
691	0.01596656842	0.2139498884	0.9492708624	0.14195441
692	0.01596439903	0.2139220553	0.9492840604	0.141935325
693	0.01596214499	0.2138837238	0.9493022338	0.1419189229
694	0.0159619095	0.2138770635	0.9493053912	0.1419168883
695	0.01595899426	0.2138324325	0.9493265465	0.1418908244
696	0.01595739285	0.2138080495	0.9493381023	0.1418796806
697	0.01595535078	0.2137846443	0.9493491934	0.1418594206
698	0.01595278145	0.2137421062	0.949369348	0.1418391191
699	0.01595211838	0.2137305221	0.9493748359	0.1418338442
700	0.01594942365	0.2136879011	0.9493950247	0.1418132318
701	0.01594801995	0.2136626322	0.9494069922	0.1418007286
702	0.01594468242	0.213620421	0.9494269805	0.1417692376
703	0.01593906042	0.2135656198	0.9494529248	0.1417184355
704	0.0159368652	0.2135365298	0.9494666939	0.1416993927
705	0.01593525605	0.2134859538	0.9494906287	0.141687131
706	0.01593261388	0.2134369555	0.9495138114	0.1416637043
707	0.01593007296	0.213394332	0.9495339736	0.141642703
708	0.01592740363	0.2133574786	0.9495514032	0.1416203247
709	0.01592546695	0.2133228887	0.9495677595	0.1416051522
710	0.01592411558	0.2132793977	0.949588321	0.1415945869
711	0.01592121344	0.2132474538	0.9496034207	0.1415667283
712	0.01591964121	0.2132224263	0.9496152495	0.1415523577
713	0.01591782562	0.213191518	0.9496298558	0.1415374558
714	0.01591623905	0.2131590622	0.9496451911	0.1415267157
715	0.01591411334	0.2131355583	0.9496562952	0.1415086835
716	0.01591120673	0.2131039436	0.9496712292	0.1414803674
717	0.01590807155	0.2130505099	0.9496964649	0.1414544375
718	0.01590289473	0.2130054783	0.9497177275	0.1414041483
719	0.01590118356	0.2129765724	0.9497313737	0.1413912578
720	0.01589851972	0.2129350889	0.9497509544	0.1413708335
721	0.01589794591	0.2129210762	0.9497575677	0.1413659982
722	0.0158945158	0.2128734754	0.9497800297	0.1413351677
723	0.01589233253	0.2128217197	0.9498044466	0.1413187637
724	0.01589012221	0.2127861006	0.9498212472	0.1413002285
725	0.01588802423	0.2127499045	0.9498383171	0.1412859153
726	0.01588376584	0.2127038259	0.9498600434	0.1412434723
727	0.01587963132	0.212657821	0.9498817302	0.141205346
728	0.015876982	0.2126156626	0.9499015997	0.1411854066
729	0.01587422476	0.2125745555	0.9499209698	0.1411646264
730	0.01587060253	0.2125342893	0.9499399401	0.1411313703
731	0.01586824409	0.2125047688	0.9499538456	0.1411123202
732	0.0158646397	0.2124609743	0.9499744712	0.1410800667
733	0.01586153096	0.2124222503	0.9499927052	0.1410499979
734	0.01585898785	0.2123527671	0.9500254146	0.1410327833
735	0.01585643721	0.2123175419	0.9500419929	0.1410130544
736	0.01585344987	0.2122691946	0.9500647424	0.1409894991
737	0.01584790102	0.2122102346	0.9500924786	0.1409380926
738	0.01584449349	0.2121808435	0.950106302	0.1409052087
739	0.01583852239	0.2121171318	0.9501362608	0.1408486596
740	0.01583682934	0.2120873456	0.9501502638	0.1408338709
741	0.01583176479	0.2119815756	0.9501999725	0.1407922758
742	0.01582986698	0.2119544255	0.9502127282	0.1407754367
743	0.01582768816	0.2119233371	0.9502273323	0.1407565282
744	0.01582642881	0.2118987834	0.950238865	0.1407464221
745	0.0158237369	0.2118550941	0.9502593824	0.1407229321
746	0.01582155568	0.2118108168	0.9502801716	0.1407056861
747	0.01582091064	0.2117960968	0.9502870821	0.1407007922
748	0.01581714417	0.2117618189	0.9503031722	0.1406660387
749	0.01581404654	0.2117236675	0.9503210776	0.1406375509
750	0.01581194252	0.2116923605	0.9503357683	0.1406187719
751	0.01581117485	0.2116762302	0.9503433365	0.1406127373
752	0.01580985248	0.2116559819	0.9503528361	0.1406004398
753	0.01580693822	0.211628262	0.9503658394	0.1405716869
754	0.01580460566	0.2115935901	0.9503821017	0.1405510211
755	0.01580134832	0.2115640906	0.9503959357	0.1405185987
756	0.01579807303	0.2115240994	0.9504146869	0.1404907826
757	0.01579566172	0.2114919141	0.9504297754	0.140470567
758	0.01579359032	0.2114641295	0.9504427991	0.1404496547
759	0.01579166476	0.2114337164	0.9504570529	0.1404322298
760	0.01579054043	0.2114083904	0.9504689209	0.1404233517
761	0.01578729084	0.2113565955	0.9504931881	0.140394923
762	0.01578421563	0.2113196862	0.9505104773	0.140368797
763	0.01577976003	0.2112770515	0.9505304448	0.1403256101
764	0.01577766488	0.2112403889	0.9505476121	0.140306539
765	0.01577336809	0.2111920233	0.9505702547	0.140269116
766	0.01577036639	0.2111605772	0.9505849736	0.1402396611
767	0.01576987732	0.2111488998	0.9505904389	0.1402354075
768	0.01576792691	0.2111303598	0.9505991154	0.1402163967
769	0.0157654084	0.2110596002	0.9506322228	0.1401999131
770	0.01576356731	0.2109950936	0.950662395	0.1401885914
771	0.01575971057	0.2109430933	0.9506867108	0.1401542388
772	0.015757638	0.2109191644	0.9506978981	0.1401347759
773	0.01575564539	0.2108875842	0.9507126607	0.1401173041
774	0.01575339503	0.2108511341	0.950729697	0.1400955098
775	0.0157516074	0.2108235256	0.9507425989	0.1400800373
776	0.01575042703	0.2108020581	0.9507526298	0.1400722029
777	0.01574725407	0.210763324	0.9507707262	0.1400404022
778	0.01574553115	0.2107470838	0.9507783126	0.1400246749
779	0.01574298688	0.2106966782	0.950801855	0.1400058756
780	0.01574034668	0.2106330405	0.9508315696	0.1399872541
781	0.01573793433	0.2105953466	0.950849166	0.1399679836
782	0.0157346155	0.2105474244	0.9508715325	0.1399397257
783	0.01573007637	0.2105000264	0.9508936494	0.139896709
784	0.01572826748	0.2104624204	0.9509111936	0.1398812459
785	0.01572650338	0.2104333066	0.9509247738	0.1398668358
786	0.01572420361	0.2103950976	0.9509425937	0.1398480464
787	0.01572151784	0.2103624046	0.9509578385	0.1398258353
788	0.01572009293	0.2103377416	0.9509693372	0.1398128778
789	0.015718751	0.2103228613	0.9509762743	0.1398014868
790	0.01571764018	0.210302072	0.9509859653	0.1397927186
791	0.01571592617	0.2102773961	0.9509974668	0.1397802733
792	0.01571193143	0.2102275323	0.9510207043	0.1397496045
793	0.01570975228	0.2101946924	0.9510360054	0.139730713
794	0.01570869108	0.2101764409	0.9510445082	0.139722493
795	0.01570732678	0.2101562476	0.9510539148	0.1397102996
796	0.01570597775	0.2101188676	0.9510713251	0.139700173
